lead_score,lead_reasons,name,category,cat_fit,address,phone,phone_e164,phone_valid,whatsapp,wa_listed,business_status,last_review,review_age_days,photos,website,has_website,rating,reviews,search_query,search_location,scraped_date,maps_url
4,Sitio web (formal) | Rating 4.6,Jurídico Empresarial Dr. Porfirio Ramírez Mendoza.,Legal services,True," Blvd. Héroes del 5 de Mayo 117, Gabriel Pastor 2da Secc, 72534 Heroica Puebla de Zaragoza, Pue.",222 404 7275,+522224047275,True,https://wa.me/522224047275,False,open,,,,http://juridicoempresarial.com.mx/,True,4.6,,despacho juridico,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Jur%C3%ADdico+Empresarial+Dr.+Porfirio+Ram%C3%ADrez+Mendoza./data=!4m7!3m6!1s0x85cfc0b9d585d7bd:0x31641ffb27f2d684!8m2!3d19.0259366!4d-98.2103401!16s%2Fg%2F11jz5j34bx!19sChIJvdeF1bnAz4URhNbyJ_sfZDE
4,Sitio web (formal) | Rating 4.9,Bufete Jurídico Arcega Téllez & Asociados,Legal services,True," Priv. 31-B Sur 3524, El Vergel, 72400 Heroica Puebla de Zaragoza, Pue.",222 109 5555,+522221095555,True,https://wa.me/522221095555,False,open,,,,https://corporativojuridicoarcegatellezyasociados.com.mx/,True,4.9,,despacho juridico,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Bufete+Jur%C3%ADdico+Arcega+T%C3%A9llez+%26+Asociados/data=!4m7!3m6!1s0x85cfc16ef674726d:0x841e16a59d44a62!8m2!3d19.0422174!4d-98.230487!16s%2Fg%2F11spr3zbbn!19sChIJbXJ09m7Bz4URYkrUWWrhQQg
4,Sitio web (formal) | Rating 5.0,Abogado Laboral Puebla | Estudio Legal De Iure,Lawyer,True," C. 2 Sur 4909, Las Palmas, 72550 Heroica Puebla de Zaragoza, Pue.",222 139 1081,+522221391081,True,https://wa.me/522221391081,False,open,,,,https://estudiolegaldeiure.com/,True,5.0,,despacho juridico,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Abogado+Laboral+Puebla+%7C+Estudio+Legal+De+Iure/data=!4m7!3m6!1s0x85cfc1d4accbe583:0xb68fa18a62f4bccf!8m2!3d19.0242624!4d-98.2087014!16s%2Fg%2F11vjmf9930!19sChIJg-XLrNTBz4URz7z0Yoqhj7Y
4,Sitio web (formal) | Rating 4.7,Bufete Jurídico Machorro Gayosso y Asociados,General practice attorney,True," Av. 12 Ote. 1814, Barrio de los Remedios, 72377 Heroica Puebla de Zaragoza, Pue.",222 944 5147,+522229445147,True,https://wa.me/522229445147,False,open,,,,http://juridicomachorrogayosso.com/,True,4.7,,despacho juridico,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Bufete+Jur%C3%ADdico+Machorro+Gayosso+y+Asociados/data=!4m7!3m6!1s0x85cfc0fa6c637bb1:0xd839d1409534c2d4!8m2!3d19.0431683!4d-98.1847732!16s%2Fg%2F11gfmlgtgm!19sChIJsXtjbPrAz4UR1MI0lUDROdg
4,Sitio web (formal) | Rating 5.0,Herrera & Asociados Bufete Jurídico A.C.,Lawyer,True," Torre Ejecutiva JV I, BOULEVARD ATLIXCAYOTL 5203, PUEBLA 72810 BOULEVRAD ATIXCAYOTL 5208, 72810 Heroica Puebla de Zaragoza, Pue.",222 298 9346,+522222989346,True,https://wa.me/522222989346,False,open,,,,http://www.abogadoshya.com/,True,5.0,,despacho juridico,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Herrera+%26+Asociados+Bufete+Jur%C3%ADdico+A.C./data=!4m7!3m6!1s0x85cfc1d117721d65:0x59bc2c5626b0f20!8m2!3d19.0096694!4d-98.266064!16s%2Fg%2F11gts2g20z!19sChIJZR1yF9HBz4URIA9rYsXCmwU
3,Sitio web (formal) | Rating 4.0,"B&V Administración de Condominios, S.C.",Property management company,True," Prol. 5 de Mayo 3021, Mina los Coyotes, Álvaro Obregón, 01618 Ciudad de México, CDMX",55 2115 9652,+525521159652,True,https://wa.me/525521159652,False,open,,,,http://www.byvadministracion.com/,True,4.0,,administracion de condominios,Ciudad de Mexico,2026-06-15,"https://www.google.com/maps/place/B%26V+Administraci%C3%B3n+de+Condominios,+S.C./data=!4m7!3m6!1s0x85d201f71871f85b:0xe8a05181c5e5a921!8m2!3d19.3597928!4d-99.2233063!16s%2Fg%2F11gzqc54f5!19sChIJW_hxGPcB0oURIanlxYFRoOg"
3,Sitio web (formal) | Rating 4.1,RCM Administradora de Condominios,Property management company,True," Av. Vallarta 3290 Entre Homero y Herodoto, Diag. San Jorge Col, Vallarta, 44690 Guadalajara, Jal.",33 3401 2561,+523334012561,True,https://wa.me/523334012561,False,open,,,,http://www.rcmadministradora.com/,True,4.1,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/RCM+Administradora+de+Condominios/data=!4m7!3m6!1s0x8428af0951fc78f3:0xc3d4a3ad075b9221!8m2!3d20.674751!4d-103.3981017!16s%2Fg%2F11h5rglss9!19sChIJ83j8UQmvKIQRIZJbB62j1MM
3,Sitio web (formal) | Rating 4.3,Casa Administraciones,Property management company,True," C. Justo Sierra 2550, Ladron De Guevara, 44600 Guadalajara, Jal.",33 3040 8700,+523330408700,True,https://wa.me/523330408700,False,open,,,,http://www.casaadministraciones.com/,True,4.3,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Casa+Administraciones/data=!4m7!3m6!1s0x8428ae1329250b7f:0x976a534489546eef!8m2!3d20.678008!4d-103.3811514!16s%2Fg%2F1tf60lx7!19sChIJfwslKROuKIQR725UiURTapc
3,Sitio web (formal) | Rating 4.0,Condominta Consultoría S.C.,Property management company,True," C. Toreros 1022, Arcos de Guadalupe, 45037 Zapopan, Jal.",33 2166 5213,+523321665213,True,https://wa.me/523321665213,False,open,,,,https://administracioncondominta.com/,True,4.0,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Condominta+Consultor%C3%ADa+S.C./data=!4m7!3m6!1s0x8428afa42b577213:0x566c68820be5cb58!8m2!3d20.6654493!4d-103.429267!16s%2Fg%2F11xd9_mq7n!19sChIJE3JXK6SvKIQRWMvlC4JobFY
3,Sitio web (formal) | Rating 4.4,M Wold Administradores,Property administration service,True," Carlos J. Nader Supermanzana 5, 77500 Cancún, Q.R.",998 304 3778,+529983043778,True,https://wa.me/529983043778,False,open,,,,https://www.mwold.net/contacto,True,4.4,,administracion de condominios,Cancun Mexico,2026-06-15,https://www.google.com/maps/place/M+Wold+Administradores/data=!4m7!3m6!1s0x8f4c2b9da28e4af1:0xd53a3c016a84b637!8m2!3d21.158791!4d-86.8242434!16s%2Fg%2F11t83pdbvt!19sChIJ8UqOop0rTI8RN7aEagE8OtU
3,Sitio web (formal) | Rating 4.1,"Monte Caxado, MAIN Administración",Condominium complex,True," 77518 Cancún, Quintana Roo",998 186 0457,+529981860457,True,https://wa.me/529981860457,False,open,,,,http://maincancun.webnode.es/,True,4.1,,administracion de condominios,Cancun Mexico,2026-06-15,"https://www.google.com/maps/place/Monte+Caxado,+MAIN+Administraci%C3%B3n/data=!4m7!3m6!1s0x8f4c2cbecbf9d3eb:0x4f1343566b1f8d5d!8m2!3d21.1803296!4d-86.886983!16s%2Fg%2F11f15cyxht!19sChIJ69P5y74sTI8RXY0fa1ZDE08"
3,Sitio web (formal) | Rating 4.4,Liverte Rentals,,," Condominium Liverte, Av. Nichupté Supermanzana 511 Manzana 01, Jacinto Pat, 77535 Cancún, Q.R.",55 5498 6310,+525554986310,True,https://wa.me/525554986310,False,open,,,,https://www.cancunkey.com/rentals/liverte,True,4.4,,administracion de condominios,Cancun Mexico,2026-06-15,https://www.google.com/maps/place/Liverte+Rentals/data=!4m10!3m9!1s0x8f4c2b59aa925207:0x850511f40a0e0e2!5m2!4m1!1i2!8m2!3d21.1388336!4d-86.8598785!16s%2Fg%2F11spxqn431!19sChIJB1KSqlkrTI8R4uCgQB9RUAg
3,Sitio web (formal) | Rating 4.1,Cerio Property Management,Real estate agency,True," C Fuego Supermanzana 4 Manzana 10 Lote 24, 77500 Cancún, Q.R.",998 848 0605,+529988480605,True,https://wa.me/529988480605,False,open,,,,http://cerioproperymanagement.com/,True,4.1,,administracion de condominios,Cancun Mexico,2026-06-15,https://www.google.com/maps/place/Cerio+Property+Management/data=!4m7!3m6!1s0x8f4c2b9ba50fe5a5:0x20b08131bb712aed!8m2!3d21.1503966!4d-86.8229252!16s%2Fg%2F11g0zzcxcn!19sChIJpeUPpZsrTI8R7SpxuzGBsCA
3,Sitio web (formal) | Rating 4.3,Bay View Grand,Condominium rental agency,True," Blvd. Kukulcan km 10.5, Punta Cancun, Zona Hotelera, 77500 Cancún, Q.R.",+1 201-926-9300,+12019269300,True,https://wa.me/12019269300,False,open,,,,http://www.cancunbeachresortcondo.com/,True,4.3,,administracion de condominios,Cancun Mexico,2026-06-15,https://www.google.com/maps/place/Bay+View+Grand/data=!4m7!3m6!1s0x8f4c2b9f92eedc9d:0x94f856ec501b3935!8m2!3d21.1285127!4d-86.7511924!16s%2Fg%2F1tcy9y_l!19sChIJndzukp8rTI8RNTkbUOxW-JQ
3,Sitio web (formal) | Rating 4.0,Moving MX,Moving service,True," Sassoferrato 47, Alfonso XIII, Álvaro Obregón, 01460 Ciudad de México, CDMX",55 3330 0356,+525533300356,True,https://wa.me/525533300356,False,open,,,,http://www.moving.mx/,True,4.0,,fletes y mudanzas,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Moving+MX/data=!4m7!3m6!1s0x85d200291891873b:0x417d99543dd384b6!8m2!3d19.37494!4d-99.193171!16s%2Fg%2F1vd3w440!19sChIJO4eRGCkA0oURtoTTPVSZfUE
3,Sitio web (formal) | Rating 4.4,Mudanzas Castillo,Moving service,True," Río Danubio 1427, Quinta Velarde, 44870 Guadalajara, Jal.",33 3619 6767,+523336196767,True,https://wa.me/523336196767,False,open,,,,http://www.mudanzascastillo.com.mx/,True,4.4,,fletes y mudanzas,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Mudanzas+Castillo/data=!4m7!3m6!1s0x8428b23de7e43365:0x117a1473dd0c97b2!8m2!3d20.6500314!4d-103.3341933!16s%2Fg%2F1v5_9rm1!19sChIJZTPk5z2yKIQRspcM3XMUehE
3,Sitio web (formal) | Rating 4.4,RE Transportación Rápida,Trucking company,True," Av Fundidora 501-Local, Obrera, 64010 Monterrey, N.L.",81 1585 0157,+528115850157,True,https://wa.me/528115850157,False,open,,,,http://www.retransportacionrapida.com.mx/,True,4.4,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/RE+Transportaci%C3%B3n+R%C3%A1pida/data=!4m7!3m6!1s0x8662955a4ab94f63:0x90e12d1d76d484d4!8m2!3d25.6779754!4d-100.2884088!16s%2Fg%2F11h2bn241s!19sChIJY0-5SlqVYoYR1ITUdh0t4ZA
3,Sitio web (formal) | Rating 4.4,Fletes Faz S.A de C.V.,Moving service,True," Av. Alfonso Reyes 3201, Bernardo Reyes, 64280 Monterrey, N.L.",81 8371 8273,+528183718273,True,https://wa.me/528183718273,False,open,,,,https://www.facebook.com/fletesfazsadecv,True,4.4,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+Faz+S.A+de+C.V./data=!4m7!3m6!1s0x8662be2a3820998d:0x9774d8e0b73e816d!8m2!3d25.7121053!4d-100.3399775!16s%2Fg%2F1td0yxcd!19sChIJjZkgOCq-YoYRbYE-t-DYdJc
3,Sitio web (formal) | Rating 4.4,fletes y mudanzas lopez,Transportation service,True," Toltecas 19, San José los Pinos, 72480 Heroica Puebla de Zaragoza, Pue.",222 228 9052,+522222289052,True,https://wa.me/522222289052,False,open,,,,http://fletesymudanzaslopez.com.mx/,True,4.4,,fletes y mudanzas,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/fletes+y+mudanzas+lopez/data=!4m7!3m6!1s0x85cfb8a0d4000001:0x3c3424030f61ceaf!8m2!3d19.0017228!4d-98.2380358!16s%2Fg%2F11s1tvc7pk!19sChIJAQAA1KC4z4URr85hDwMkNDw
3,Sitio web (formal) | Rating 4.3,Fletes y Mudanzas Terrexpress Puebla,Moving service,True," Calle san Ignacio #168 esquina con, C. Pino Suárez, 72490 Heroica Puebla de Zaragoza, Pue.",55 7460 4596,+525574604596,True,https://wa.me/525574604596,False,open,,,,http://logisticaterrexpress.com/,True,4.3,,fletes y mudanzas,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+Terrexpress+Puebla/data=!4m7!3m6!1s0x85cfb9f2cf820925:0x53646b63dd67e754!8m2!3d18.9704679!4d-98.2416038!16s%2Fg%2F11smrh1mk3!19sChIJJQmCz_K5z4URVOdn3WNrZFM
3,Sitio web (formal) | Rating 4.2,Mudanzas Puebla,Moving service,True," Av 11 Ote 802, Barrio de Analco, 72500 Heroica Puebla de Zaragoza, Pue.",222 232 2102,+522222322102,True,https://wa.me/522222322102,False,open,,,,https://www.mudanzaspue.com/,True,4.2,,fletes y mudanzas,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Mudanzas+Puebla/data=!4m7!3m6!1s0x85cfc16e27236eb9:0x3e45702fba7cfc7b!8m2!3d19.03814!4d-98.19527!16s%2Fg%2F11f7b60lwv!19sChIJuW4jJ27Bz4URe_x8ui9wRT4
3,Sitio web (formal) | Rating 4.4,Fletes y Mudanzas Económicas Beltrán S.A. de C.V.,Moving service,True," Prol. Tecnológico 950, San Pablo, 76159 Santiago de Querétaro, Qro.",442 519 7997,+524425197997,True,https://wa.me/524425197997,False,open,,,,https://www.mudanzasintegra.com/,True,4.4,,fletes y mudanzas,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+Econ%C3%B3micas+Beltr%C3%A1n+S.A.+de+C.V./data=!4m7!3m6!1s0x85d35ad7e059dc57:0x83ec44d744af090e!8m2!3d20.6140781!4d-100.4101604!16s%2Fg%2F1tmxfxm7!19sChIJV9xZ4Nda04URDgmvRNdE7IM
3,Sitio web (formal) | Rating 4.3,Alas Gulf Freight Transport S.A. de C.V.,Trucking company,True," Tilos 9, Santa María Insurgentes, Cuauhtémoc, 06430 Ciudad de México, CDMX",55 5583 3302,+525555833302,True,https://wa.me/525555833302,False,open,,,,http://www.alasdelgolfo.com/,True,4.3,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Alas+Gulf+Freight+Transport+S.A.+de+C.V./data=!4m7!3m6!1s0x85d21ce7601f431d:0xaf59f484514d85be!8m2!3d19.4625207!4d-99.1458669!16s%2Fg%2F1x6q22wh!19sChIJHUMfYOcc0oURvoVNUYT0Wa8
3,Sitio web (formal) | Rating 4.2,Transportes Caribe Express SA de CV,Trucking company,True," Norte 45 776, Industrial Vallejo, Azcapotzalco, 02300 Ciudad de México, CDMX",55 5368 6986,+525553686986,True,https://wa.me/525553686986,False,open,,,,https://transportescaribeexpress.com/,True,4.2,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Caribe+Express+SA+de+CV/data=!4m7!3m6!1s0x85d1f85b91384e37:0xcab674077d104e6f!8m2!3d19.4869079!4d-99.1613802!16s%2Fg%2F1tcz8np3!19sChIJN044kVv40YURb04QfQd0tso
3,Sitio web (formal) | Rating 4.3,Sotres fast - Cd Mexico.,Freight forwarding service,True," Calz. Acalotenco 44, Santo Tomas, Azcapotzalco, 02020 Ciudad de México, CDMX",55 5353 7600,+525553537600,True,https://wa.me/525553537600,False,open,,,,http://www.tsotres.com/,True,4.3,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Sotres+fast+-+Cd+Mexico./data=!4m7!3m6!1s0x85d1f87ccf513ddd:0x74e4a12896d0a44!8m2!3d19.4823322!4d-99.1794027!16s%2Fg%2F1td3gc4n!19sChIJ3T1Rz3z40YURRAptiRJKTgc
3,Sitio web (formal) | Rating 4.2,Centauros Del Sureste Sa De Cv,Trucking company,True," Rosario Castellanos 569-404, Lorenzo Boturini, Venustiano Carranza, 15820 Ciudad de México, CDMX",55 5552 3122,+525555523122,True,https://wa.me/525555523122,False,open,,,,https://www.centaurosdelsureste.com/,True,4.2,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Centauros+Del+Sureste+Sa+De+Cv/data=!4m7!3m6!1s0x85d1fec0c3ec28d9:0x1b93cf229d60dd1d!8m2!3d19.41533!4d-99.1252!16s%2Fg%2F1tf9t52_!19sChIJ2Sjsw8D-0YURHd1gnSLPkxs
3,Sitio web (formal) | Rating 4.2,Transportes Pitic,Trucking company,True," Altos Hornos 1191, Alamo Industrial, 44490 Guadalajara, Jal.",33 3666 2000,+523336662000,True,https://wa.me/523336662000,False,open,,,,http://transportespitic.com/,True,4.2,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Pitic/data=!4m7!3m6!1s0x8428b30aa8809bfd:0xfb98417682f10107!8m2!3d20.6274889!4d-103.3337784!16s%2Fg%2F1tdfnlb9!19sChIJ_ZuAqAqzKIQRBwHxgnZBmPs
3,Sitio web (formal) | Rating 4.4,Transportes Calafia SA de CV,Trucking company,True," Río Alamo 2450, El Rosario, 44896 Guadalajara, Jal.",33 3343 2568,+523333432568,True,https://wa.me/523333432568,False,open,,,,http://www.grupocalafia.com.mx/,True,4.4,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Calafia+SA+de+CV/data=!4m7!3m6!1s0x8428b4af3a781dfd:0x362223cda771a888!8m2!3d20.6365454!4d-103.3290392!16s%2Fg%2F1tf48gnj!19sChIJ_R14Oq-0KIQRiKhxp80jIjY
3,Sitio web (formal) | Rating 4.4,Transportes Barranco,Freight forwarding service,True," Yunque 1957, Lázaro Cárdenas, 44490 Guadalajara, Jal.",33 3666 9389,+523336669389,True,https://wa.me/523336669389,False,open,,,,https://transportesbarranco.mx/,True,4.4,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Barranco/data=!4m7!3m6!1s0x8428b25cf23e9159:0x9efbdf93339da60c!8m2!3d20.6299747!4d-103.3325053!16s%2Fg%2F11bc6z8fbg!19sChIJWZE-8lyyKIQRDKadM5Pf-54
3,Sitio web (formal) | Rating 4.4,Transportes Colimenses,Trucking company,True," C. Pino 1220, Morelos, 44910 Guadalajara, Jal.",33 3811 3051,+523338113051,True,https://wa.me/523338113051,False,open,,,,http://www.transportescolimenses.mx/,True,4.4,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Colimenses/data=!4m7!3m6!1s0x8428adf7f035eebd:0x2bf01a155650b760!8m2!3d20.6524219!4d-103.3596127!16s%2Fg%2F11bw_51clw!19sChIJve418PetKIQRYLdQVhUa8Cs
3,Sitio web (formal) | Rating 4.0,MexAmerik Gdl,Trucking company,True," Av. Dr. Roberto Michel 3039, Mirador Alamo Industrial, 44895 Guadalajara, Jal.",55 5884 7161,+525558847161,True,https://wa.me/525558847161,False,open,,,,http://www.mexamerik.com/,True,4.0,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/MexAmerik+Gdl/data=!4m7!3m6!1s0x8428b250a0101adb:0x55adfe357b0c1f1b!8m2!3d20.6276197!4d-103.3240878!16s%2Fg%2F11b6hw7_k3!19sChIJ2xoQoFCyKIQRGx8MezX-rVU
3,Sitio web (formal) | Rating 4.1,Transportes Monarca by TLM,Trucking company,True," C. José María Gómez 600, San Juan Bosco, 44730 Guadalajara, Jal.",33 2940 5322,+523329405322,True,https://wa.me/523329405322,False,open,,,,https://transmonarca.com/,True,4.1,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Monarca+by+TLM/data=!4m7!3m6!1s0x8428b18332f9b0d1:0xc538c2416df4f1e2!8m2!3d20.6796233!4d-103.3162062!16s%2Fg%2F11c5z57mg5!19sChIJ0bD5MoOxKIQR4vH0bUHCOMU
3,Sitio web (formal) | Rating 4.1,Transportes Orta,Trucking company,True," Transportes Orta, Av Abraham Lincoln 1000, Arco Vial, COL RANCHO MITRAS, 66023 Parque Industrial Cd Mitras, N.L.",81 8865 9090,+528188659090,True,https://wa.me/528188659090,False,open,,,,https://transportesorta.com/cobertura-y-rutas/,True,4.1,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Orta/data=!4m7!3m6!1s0x866290d94e37143d:0x9cf00e987bcfb515!8m2!3d25.7865486!4d-100.4806916!16s%2Fg%2F1tc_lks9!19sChIJPRQ3TtmQYoYRFbXPe5gO8Jw
3,Sitio web (formal) | Rating 4.4,Transportes Y Envios ESTRELLA,Trucking company,True," Cam. a Santo Domingo 2846, Reforma, 64550 Monterrey, N.L.",81 8374 0861,+528183740861,True,https://wa.me/528183740861,False,open,,,,http://www.enviosestrella.com/,True,4.4,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Y+Envios+ESTRELLA/data=!4m7!3m6!1s0x86629573aab2f1f5:0x9b30930ec5e780a1!8m2!3d25.6968017!4d-100.2963775!16s%2Fg%2F11bx8gmmr7!19sChIJ9fGyqnOVYoYRoYDnxQ6TMJs
3,Sitio web (formal) | Rating 4.0,"Transportes Alfa | Fletes Refrigerados y Cajas Secas , Transportes Refrigerados y Secos en Monterrey",Transportation service,True," Edificio los Titanes, Av Bernardo Reyes 1214-Local 118 -A, Industrial, 64440 Monterrey, N.L.",81 2168 5575,+528121685575,True,https://wa.me/528121685575,False,open,,,,http://www.alfalogisticmx.mx/,True,4.0,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,"https://www.google.com/maps/place/Transportes+Alfa+%7C+Fletes+Refrigerados+y+Cajas+Secas+,+Transportes+Refrigerados+y+Secos+en+Monterrey/data=!4m7!3m6!1s0x86629663f76fffff:0xdddcf750d6fe12c7!8m2!3d25.6890943!4d-100.3234362!16s%2Fg%2F11flrpgv4c!19sChIJ__9v92OWYoYRxxL-1lD33N0"
3,Sitio web (formal) | Rating 4.1,Transpormer,Trucking company,True," Av. 5 de Febrero 1254, La Piedad, 76150 Santiago de Querétaro, Qro.",442 216 5920,+524422165920,True,https://wa.me/524422165920,False,open,,,,https://transpormer.mx/,True,4.1,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Transpormer/data=!4m7!3m6!1s0x85d35ba372a217d7:0xb656804545c4a04c!8m2!3d20.5968827!4d-100.4148461!16s%2Fg%2F11dyzghlz8!19sChIJ1xeicqNb04URTKDERUWAVrY
3,Sitio web (formal) | Rating 4.0,Trasnportes Pitic,Trucking company,True," Bodegas 9 y 10, Calle 1, Num. 310 Parque Industrial, Jurica, 76230 Santiago de Querétaro, Qro.",442 216 5797,+524422165797,True,https://wa.me/524422165797,False,open,,,,http://transportespitic.com/,True,4.0,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Trasnportes+Pitic/data=!4m7!3m6!1s0x85d35ab0fb5cce87:0x41c1e4d4fc39a6be!8m2!3d20.6523483!4d-100.4272087!16s%2Fg%2F11b_2csnfq!19sChIJh85c-7Ba04URvqY5_NTkwUE
3,Sitio web (formal) | Rating 4.4,"Transportadora Nacional Terrestre, S.A. De C.V.",Trucking company,True," Fraccionamiento Lomas de Balvanera 12, Balvanera, 76920 El Pueblito, Qro.",442 225 3754,+524422253754,True,https://wa.me/524422253754,False,open,,,,http://transportadoratnt.mx/,True,4.4,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,"https://www.google.com/maps/place/Transportadora+Nacional+Terrestre,+S.A.+De+C.V./data=!4m7!3m6!1s0x85d34f7451c154e1:0xd8f5b772072f76f8!8m2!3d20.5343119!4d-100.4590078!16s%2Fg%2F1tfklj95!19sChIJ4VTBUXRP04UR-HYvB3K39dg"
3,Sitio web (formal) | Rating 4.2,MexAmerik Qro,Trucking company,True," Autop. México - Querétaro 196.7, Camino Viejo al Carmen, 76246 San Miguel la Piedad, Qro.",55 5884 7161,+525558847161,True,https://wa.me/525558847161,False,open,,,,http://mexamerik.com/,True,4.2,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/MexAmerik+Qro/data=!4m7!3m6!1s0x85d342a20919a449:0xe96bfc528456e8fa!8m2!3d20.5729707!4d-100.2673009!16s%2Fg%2F11cn8p0rbn!19sChIJSaQZCaJC04UR-uhWhFL8a-k
3,Sitio web (formal) | Rating 4.4,VASA Transport & Logistics,Trucking company,True," Av. Tecnológico 189-3, La Piedad, 76150 Santiago de Querétaro, Qro.",442 674 3345,+524426743345,True,https://wa.me/524426743345,False,open,,,,http://www.vasalogistics.com/,True,4.4,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/VASA+Transport+%26+Logistics/data=!4m7!3m6!1s0x85d35ac8775c6caf:0x4597179b25444af2!8m2!3d20.5990819!4d-100.4151026!16s%2Fg%2F11f03kg7bc!19sChIJr2xcd8ha04UR8kpEJZsXl0U
3,Sitio web (formal) | Rating 4.1,XCF Querétaro,Trucking company,True," Carretera Estatal 431 2+200km Almacen 104, El Marques, 76246 Santiago de Querétaro, Qro.",442 221 6363,+524422216363,True,https://wa.me/524422216363,False,open,,,,http://www.xcf.com.mx/,True,4.1,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/XCF+Quer%C3%A9taro/data=!4m7!3m6!1s0x85d3436530a82971:0x8259e56bae88746d!8m2!3d20.5548973!4d-100.2738647!16s%2Fg%2F11hz07kj4y!19sChIJcSmoMGVD04URbXSIrmvlWYI
3,Sitio web (formal) | Rating 4.0,Despacho Jurídico Lex Garrido - Estado de México,General practice attorney,True," Parque de Orizaba 2, El Parque, 53390 Naucalpan de Juárez, Méx.",55 6159 5363,+525561595363,True,https://wa.me/525561595363,False,open,,,,https://web.facebook.com/Jur%C3%ADdico-Lex-Garrido-100670749534817/?locale=ms_MY,True,4.0,,despacho juridico,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico+Lex+Garrido+-+Estado+de+M%C3%A9xico/data=!4m7!3m6!1s0x85d20331b087c92f:0xc0f18ed0cd6f2a72!8m2!3d19.4572665!4d-99.2211884!16s%2Fg%2F11r9nxtq5c!19sChIJL8mHsDED0oURcipvzdCO8cA
3,Fuera de vertical | Sitio web (formal) | 70 reseñas (operación seria) | Activo (<1 año),Lic. Juan Manuel Macias Briones,Public prosecutors office,False," Coronel Calderón 636, Centro, 44280 Guadalajara, Jal.",33 3613 5525,+523336135525,True,https://wa.me/523336135525,False,open,7 months ago,210,,https://www.udg.mx/es/servicios/catalogo/bufetes-jur-dicos-servicio-social-la-universidad-guadalajara,True,3.9,70,despacho juridico,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Lic.+Juan+Manuel+Macias+Briones/data=!4m7!3m6!1s0x8428b1e9694fffff:0x6b80564bd07e7d0!8m2!3d20.6854025!4d-103.342443!16s%2Fg%2F11hyjmxls9!19sChIJ__9PaemxKIQR0OcHvWQFuAY
3,Sitio web (formal) | Rating 4.3,Estevez Abogados,Lawyer,True," C. Ottawa 1161, Providencia, 44630 Guadalajara, Jal.",33 3817 5681,+523338175681,True,https://wa.me/523338175681,False,open,,,,https://estevez.org.mx/,True,4.3,,despacho juridico,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Estevez+Abogados/data=!4m7!3m6!1s0x8428ae3768e98667:0x5c1638d0f5c96b67!8m2!3d20.6944295!4d-103.3781152!16s%2Fg%2F1tcy96h2!19sChIJZ4bpaDeuKIQRZ2vJ9dA4Flw
