lead_score,lead_reasons,name,category,address,phone,phone_e164,phone_valid,whatsapp,wa_listed,business_status,last_review,review_age_days,website,has_website,rating,reviews,search_query,search_location,scraped_date,maps_url
3,Sitio web (formal) | Rating 4.3,Bay View Grand,Condominium rental agency," Blvd. Kukulcan km 10.5, Punta Cancun, Zona Hotelera, 77500 Cancún, Q.R.",+1 201-926-9300,+12019269300,True,https://wa.me/12019269300,False,open,,,http://www.cancunbeachresortcondo.com/,True,4.3,,administracion de condominios,Cancun Mexico,2026-06-15,https://www.google.com/maps/place/Bay+View+Grand/data=!4m7!3m6!1s0x8f4c2b9f92eedc9d:0x94f856ec501b3935!8m2!3d21.1285127!4d-86.7511924!16s%2Fg%2F1tcy9y_l!19sChIJndzukp8rTI8RNTkbUOxW-JQ
3,Sitio web (formal) | Rating 4.0,Moving MX,Moving service," Sassoferrato 47, Alfonso XIII, Álvaro Obregón, 01460 Ciudad de México, CDMX",55 3330 0356,+525533300356,True,https://wa.me/525533300356,False,open,,,http://www.moving.mx/,True,4.0,,fletes y mudanzas,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Moving+MX/data=!4m7!3m6!1s0x85d200291891873b:0x417d99543dd384b6!8m2!3d19.37494!4d-99.193171!16s%2Fg%2F1vd3w440!19sChIJO4eRGCkA0oURtoTTPVSZfUE
3,Sitio web (formal) | Rating 4.4,Mudanzas Castillo,Moving service," Río Danubio 1427, Quinta Velarde, 44870 Guadalajara, Jal.",33 3619 6767,+523336196767,True,https://wa.me/523336196767,False,open,,,http://www.mudanzascastillo.com.mx/,True,4.4,,fletes y mudanzas,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Mudanzas+Castillo/data=!4m7!3m6!1s0x8428b23de7e43365:0x117a1473dd0c97b2!8m2!3d20.6500314!4d-103.3341933!16s%2Fg%2F1v5_9rm1!19sChIJZTPk5z2yKIQRspcM3XMUehE
3,Sitio web (formal) | Rating 4.4,RE Transportación Rápida,Trucking company," Av Fundidora 501-Local, Obrera, 64010 Monterrey, N.L.",81 1585 0157,+528115850157,True,https://wa.me/528115850157,False,open,,,http://www.retransportacionrapida.com.mx/,True,4.4,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/RE+Transportaci%C3%B3n+R%C3%A1pida/data=!4m7!3m6!1s0x8662955a4ab94f63:0x90e12d1d76d484d4!8m2!3d25.6779754!4d-100.2884088!16s%2Fg%2F11h2bn241s!19sChIJY0-5SlqVYoYR1ITUdh0t4ZA
3,Sitio web (formal) | Rating 4.4,Fletes Faz S.A de C.V.,Moving service," Av. Alfonso Reyes 3201, Bernardo Reyes, 64280 Monterrey, N.L.",81 8371 8273,+528183718273,True,https://wa.me/528183718273,False,open,,,https://www.facebook.com/fletesfazsadecv,True,4.4,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+Faz+S.A+de+C.V./data=!4m7!3m6!1s0x8662be2a3820998d:0x9774d8e0b73e816d!8m2!3d25.7121053!4d-100.3399775!16s%2Fg%2F1td0yxcd!19sChIJjZkgOCq-YoYRbYE-t-DYdJc
3,Sitio web (formal) | Rating 4.4,fletes y mudanzas lopez,Transportation service," Toltecas 19, San José los Pinos, 72480 Heroica Puebla de Zaragoza, Pue.",222 228 9052,+522222289052,True,https://wa.me/522222289052,False,open,,,http://fletesymudanzaslopez.com.mx/,True,4.4,,fletes y mudanzas,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/fletes+y+mudanzas+lopez/data=!4m7!3m6!1s0x85cfb8a0d4000001:0x3c3424030f61ceaf!8m2!3d19.0017228!4d-98.2380358!16s%2Fg%2F11s1tvc7pk!19sChIJAQAA1KC4z4URr85hDwMkNDw
3,Sitio web (formal) | Rating 4.3,Fletes y Mudanzas Terrexpress Puebla,Moving service," Calle san Ignacio #168 esquina con, C. Pino Suárez, 72490 Heroica Puebla de Zaragoza, Pue.",55 7460 4596,+525574604596,True,https://wa.me/525574604596,False,open,,,http://logisticaterrexpress.com/,True,4.3,,fletes y mudanzas,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+Terrexpress+Puebla/data=!4m7!3m6!1s0x85cfb9f2cf820925:0x53646b63dd67e754!8m2!3d18.9704679!4d-98.2416038!16s%2Fg%2F11smrh1mk3!19sChIJJQmCz_K5z4URVOdn3WNrZFM
3,Sitio web (formal) | Rating 4.2,Mudanzas Puebla,Moving service," Av 11 Ote 802, Barrio de Analco, 72500 Heroica Puebla de Zaragoza, Pue.",222 232 2102,+522222322102,True,https://wa.me/522222322102,False,open,,,https://www.mudanzaspue.com/,True,4.2,,fletes y mudanzas,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Mudanzas+Puebla/data=!4m7!3m6!1s0x85cfc16e27236eb9:0x3e45702fba7cfc7b!8m2!3d19.03814!4d-98.19527!16s%2Fg%2F11f7b60lwv!19sChIJuW4jJ27Bz4URe_x8ui9wRT4
3,Sitio web (formal) | Rating 4.4,Fletes y Mudanzas Económicas Beltrán S.A. de C.V.,Moving service," Prol. Tecnológico 950, San Pablo, 76159 Santiago de Querétaro, Qro.",442 519 7997,+524425197997,True,https://wa.me/524425197997,False,open,,,https://www.mudanzasintegra.com/,True,4.4,,fletes y mudanzas,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+Econ%C3%B3micas+Beltr%C3%A1n+S.A.+de+C.V./data=!4m7!3m6!1s0x85d35ad7e059dc57:0x83ec44d744af090e!8m2!3d20.6140781!4d-100.4101604!16s%2Fg%2F1tmxfxm7!19sChIJV9xZ4Nda04URDgmvRNdE7IM
3,Sitio web (formal) | Rating 4.3,Alas Gulf Freight Transport S.A. de C.V.,Trucking company," Tilos 9, Santa María Insurgentes, Cuauhtémoc, 06430 Ciudad de México, CDMX",55 5583 3302,+525555833302,True,https://wa.me/525555833302,False,open,,,http://www.alasdelgolfo.com/,True,4.3,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Alas+Gulf+Freight+Transport+S.A.+de+C.V./data=!4m7!3m6!1s0x85d21ce7601f431d:0xaf59f484514d85be!8m2!3d19.4625207!4d-99.1458669!16s%2Fg%2F1x6q22wh!19sChIJHUMfYOcc0oURvoVNUYT0Wa8
3,Sitio web (formal) | Rating 4.2,Transportes Caribe Express SA de CV,Trucking company," Norte 45 776, Industrial Vallejo, Azcapotzalco, 02300 Ciudad de México, CDMX",55 5368 6986,+525553686986,True,https://wa.me/525553686986,False,open,,,https://transportescaribeexpress.com/,True,4.2,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Caribe+Express+SA+de+CV/data=!4m7!3m6!1s0x85d1f85b91384e37:0xcab674077d104e6f!8m2!3d19.4869079!4d-99.1613802!16s%2Fg%2F1tcz8np3!19sChIJN044kVv40YURb04QfQd0tso
3,Sitio web (formal) | Rating 4.3,Sotres fast - Cd Mexico.,Freight forwarding service," Calz. Acalotenco 44, Santo Tomas, Azcapotzalco, 02020 Ciudad de México, CDMX",55 5353 7600,+525553537600,True,https://wa.me/525553537600,False,open,,,http://www.tsotres.com/,True,4.3,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Sotres+fast+-+Cd+Mexico./data=!4m7!3m6!1s0x85d1f87ccf513ddd:0x74e4a12896d0a44!8m2!3d19.4823322!4d-99.1794027!16s%2Fg%2F1td3gc4n!19sChIJ3T1Rz3z40YURRAptiRJKTgc
3,Sitio web (formal) | Rating 4.2,Centauros Del Sureste Sa De Cv,Trucking company," Rosario Castellanos 569-404, Lorenzo Boturini, Venustiano Carranza, 15820 Ciudad de México, CDMX",55 5552 3122,+525555523122,True,https://wa.me/525555523122,False,open,,,https://www.centaurosdelsureste.com/,True,4.2,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Centauros+Del+Sureste+Sa+De+Cv/data=!4m7!3m6!1s0x85d1fec0c3ec28d9:0x1b93cf229d60dd1d!8m2!3d19.41533!4d-99.1252!16s%2Fg%2F1tf9t52_!19sChIJ2Sjsw8D-0YURHd1gnSLPkxs
3,Sitio web (formal) | Rating 4.2,Drive Me,Truck rental agency," Calz Delicias 735, Alamo Oriente, 45560 Guadalajara, Jal.",33 2106 2281,+523321062281,True,https://wa.me/523321062281,False,open,,,https://www.rentadetransportedecarga.com/,True,4.2,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Drive+Me/data=!4m7!3m6!1s0x8428b3ad1f6afb1d:0xebe53e693c3e44f7!8m2!3d20.626001!4d-103.313606!16s%2Fg%2F1tj1mvf5!19sChIJHftqH62zKIQR90Q-PGk-5es
3,Sitio web (formal) | Rating 4.2,Transportes Pitic,Trucking company," Altos Hornos 1191, Alamo Industrial, 44490 Guadalajara, Jal.",33 3666 2000,+523336662000,True,https://wa.me/523336662000,False,open,,,http://transportespitic.com/,True,4.2,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Pitic/data=!4m7!3m6!1s0x8428b30aa8809bfd:0xfb98417682f10107!8m2!3d20.6274889!4d-103.3337784!16s%2Fg%2F1tdfnlb9!19sChIJ_ZuAqAqzKIQRBwHxgnZBmPs
3,Sitio web (formal) | Rating 4.2,Transportes Sánchez Barcelata S.A. de C.V.,Forklift dealer," C. Fresno 1702, Seccion, Del Fresno, 44900 Guadalajara, Jal.",33 3812 3464,+523338123464,True,https://wa.me/523338123464,False,open,,,http://sanchezbarcelata.mx/,True,4.2,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+S%C3%A1nchez+Barcelata+S.A.+de+C.V./data=!4m7!3m6!1s0x8428adfbbaaa622b:0x73d084f60a9bb5b1!8m2!3d20.6561165!4d-103.3666916!16s%2Fg%2F1tfnyxlf!19sChIJK2KquvutKIQRsbWbCvaE0HM
3,Sitio web (formal) | Rating 4.4,Transportes Barranco,Freight forwarding service," Yunque 1957, Lázaro Cárdenas, 44490 Guadalajara, Jal.",33 3666 9389,+523336669389,True,https://wa.me/523336669389,False,open,,,https://transportesbarranco.mx/,True,4.4,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Barranco/data=!4m7!3m6!1s0x8428b25cf23e9159:0x9efbdf93339da60c!8m2!3d20.6299747!4d-103.3325053!16s%2Fg%2F11bc6z8fbg!19sChIJWZE-8lyyKIQRDKadM5Pf-54
3,Sitio web (formal) | Rating 4.4,Transportes Calafia SA de CV,Trucking company," Río Alamo 2450, El Rosario, 44896 Guadalajara, Jal.",33 3343 2568,+523333432568,True,https://wa.me/523333432568,False,open,,,http://www.grupocalafia.com.mx/,True,4.4,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Calafia+SA+de+CV/data=!4m7!3m6!1s0x8428b4af3a781dfd:0x362223cda771a888!8m2!3d20.6365454!4d-103.3290392!16s%2Fg%2F1tf48gnj!19sChIJ_R14Oq-0KIQRiKhxp80jIjY
3,Sitio web (formal) | Rating 4.4,Transportes Colimenses,Trucking company," C. Pino 1220, Morelos, 44910 Guadalajara, Jal.",33 3811 3051,+523338113051,True,https://wa.me/523338113051,False,open,,,http://www.transportescolimenses.mx/,True,4.4,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Colimenses/data=!4m7!3m6!1s0x8428adf7f035eebd:0x2bf01a155650b760!8m2!3d20.6524219!4d-103.3596127!16s%2Fg%2F11bw_51clw!19sChIJve418PetKIQRYLdQVhUa8Cs
3,Sitio web (formal) | Rating 4.0,MexAmerik Gdl,Trucking company," Av. Dr. Roberto Michel 3039, Mirador Alamo Industrial, 44895 Guadalajara, Jal.",55 5884 7161,+525558847161,True,https://wa.me/525558847161,False,open,,,http://www.mexamerik.com/,True,4.0,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/MexAmerik+Gdl/data=!4m7!3m6!1s0x8428b250a0101adb:0x55adfe357b0c1f1b!8m2!3d20.6276197!4d-103.3240878!16s%2Fg%2F11b6hw7_k3!19sChIJ2xoQoFCyKIQRGx8MezX-rVU
3,Sitio web (formal) | Rating 4.1,Transportes Monarca by TLM,Trucking company," C. José María Gómez 600, San Juan Bosco, 44730 Guadalajara, Jal.",33 2940 5322,+523329405322,True,https://wa.me/523329405322,False,open,,,https://transmonarca.com/,True,4.1,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Monarca+by+TLM/data=!4m7!3m6!1s0x8428b18332f9b0d1:0xc538c2416df4f1e2!8m2!3d20.6796233!4d-103.3162062!16s%2Fg%2F11c5z57mg5!19sChIJ0bD5MoOxKIQR4vH0bUHCOMU
3,Sitio web (formal) | Rating 4.1,Transportes Orta,Trucking company," Transportes Orta, Av Abraham Lincoln 1000, Arco Vial, COL RANCHO MITRAS, 66023 Parque Industrial Cd Mitras, N.L.",81 8865 9090,+528188659090,True,https://wa.me/528188659090,False,open,,,https://transportesorta.com/cobertura-y-rutas/,True,4.1,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Orta/data=!4m7!3m6!1s0x866290d94e37143d:0x9cf00e987bcfb515!8m2!3d25.7865486!4d-100.4806916!16s%2Fg%2F1tc_lks9!19sChIJPRQ3TtmQYoYRFbXPe5gO8Jw
3,Sitio web (formal) | Rating 4.4,Transportes Y Envios ESTRELLA,Trucking company," Cam. a Santo Domingo 2846, Reforma, 64550 Monterrey, N.L.",81 8374 0861,+528183740861,True,https://wa.me/528183740861,False,open,,,http://www.enviosestrella.com/,True,4.4,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Y+Envios+ESTRELLA/data=!4m7!3m6!1s0x86629573aab2f1f5:0x9b30930ec5e780a1!8m2!3d25.6968017!4d-100.2963775!16s%2Fg%2F11bx8gmmr7!19sChIJ9fGyqnOVYoYRoYDnxQ6TMJs
3,Sitio web (formal) | Rating 4.0,"Transportes Alfa | Fletes Refrigerados y Cajas Secas , Transportes Refrigerados y Secos en Monterrey",Transportation service," Edificio los Titanes, Av Bernardo Reyes 1214-Local 118 -A, Industrial, 64440 Monterrey, N.L.",81 2168 5575,+528121685575,True,https://wa.me/528121685575,False,open,,,http://www.alfalogisticmx.mx/,True,4.0,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,"https://www.google.com/maps/place/Transportes+Alfa+%7C+Fletes+Refrigerados+y+Cajas+Secas+,+Transportes+Refrigerados+y+Secos+en+Monterrey/data=!4m7!3m6!1s0x86629663f76fffff:0xdddcf750d6fe12c7!8m2!3d25.6890943!4d-100.3234362!16s%2Fg%2F11flrpgv4c!19sChIJ__9v92OWYoYRxxL-1lD33N0"
3,Sitio web (formal) | Rating 4.4,Welldex Puerto Interior,Corporate office," Av. El Marques #40, Bodega A PIQ, Parque Industrial, 76220 Santiago de Querétaro, Qro.",,,False,,False,open,,,http://www.welldex.com/,True,4.4,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Welldex+Puerto+Interior/data=!4m7!3m6!1s0x85d4a9dd008ba135:0xe42584d992146e0a!8m2!3d20.829981!4d-100.451072!16s%2Fg%2F11rxlhb0cm!19sChIJNaGLAN2p1IURCm4UktmEJeQ
3,Sitio web (formal) | Rating 4.1,Transpormer,Trucking company," Av. 5 de Febrero 1254, La Piedad, 76150 Santiago de Querétaro, Qro.",442 216 5920,+524422165920,True,https://wa.me/524422165920,False,open,,,https://transpormer.mx/,True,4.1,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Transpormer/data=!4m7!3m6!1s0x85d35ba372a217d7:0xb656804545c4a04c!8m2!3d20.5968827!4d-100.4148461!16s%2Fg%2F11dyzghlz8!19sChIJ1xeicqNb04URTKDERUWAVrY
3,Sitio web (formal) | Rating 4.0,Trasnportes Pitic,Trucking company," Bodegas 9 y 10, Calle 1, Num. 310 Parque Industrial, Jurica, 76230 Santiago de Querétaro, Qro.",442 216 5797,+524422165797,True,https://wa.me/524422165797,False,open,,,http://transportespitic.com/,True,4.0,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Trasnportes+Pitic/data=!4m7!3m6!1s0x85d35ab0fb5cce87:0x41c1e4d4fc39a6be!8m2!3d20.6523483!4d-100.4272087!16s%2Fg%2F11b_2csnfq!19sChIJh85c-7Ba04URvqY5_NTkwUE
3,Sitio web (formal) | Rating 4.4,"Transportadora Nacional Terrestre, S.A. De C.V.",Trucking company," Fraccionamiento Lomas de Balvanera 12, Balvanera, 76920 El Pueblito, Qro.",442 225 3754,+524422253754,True,https://wa.me/524422253754,False,open,,,http://transportadoratnt.mx/,True,4.4,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,"https://www.google.com/maps/place/Transportadora+Nacional+Terrestre,+S.A.+De+C.V./data=!4m7!3m6!1s0x85d34f7451c154e1:0xd8f5b772072f76f8!8m2!3d20.5343119!4d-100.4590078!16s%2Fg%2F1tfklj95!19sChIJ4VTBUXRP04UR-HYvB3K39dg"
3,Sitio web (formal) | Rating 4.2,MexAmerik Qro,Trucking company," Autop. México - Querétaro 196.7, Camino Viejo al Carmen, 76246 San Miguel la Piedad, Qro.",55 5884 7161,+525558847161,True,https://wa.me/525558847161,False,open,,,http://mexamerik.com/,True,4.2,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/MexAmerik+Qro/data=!4m7!3m6!1s0x85d342a20919a449:0xe96bfc528456e8fa!8m2!3d20.5729707!4d-100.2673009!16s%2Fg%2F11cn8p0rbn!19sChIJSaQZCaJC04UR-uhWhFL8a-k
3,Sitio web (formal) | Rating 4.4,VASA Transport & Logistics,Trucking company," Av. Tecnológico 189-3, La Piedad, 76150 Santiago de Querétaro, Qro.",442 674 3345,+524426743345,True,https://wa.me/524426743345,False,open,,,http://www.vasalogistics.com/,True,4.4,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/VASA+Transport+%26+Logistics/data=!4m7!3m6!1s0x85d35ac8775c6caf:0x4597179b25444af2!8m2!3d20.5990819!4d-100.4151026!16s%2Fg%2F11f03kg7bc!19sChIJr2xcd8ha04UR8kpEJZsXl0U
3,Sitio web (formal) | Rating 4.1,XCF Querétaro,Trucking company," Carretera Estatal 431 2+200km Almacen 104, El Marques, 76246 Santiago de Querétaro, Qro.",442 221 6363,+524422216363,True,https://wa.me/524422216363,False,open,,,http://www.xcf.com.mx/,True,4.1,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/XCF+Quer%C3%A9taro/data=!4m7!3m6!1s0x85d3436530a82971:0x8259e56bae88746d!8m2!3d20.5548973!4d-100.2738647!16s%2Fg%2F11hz07kj4y!19sChIJcSmoMGVD04URbXSIrmvlWYI
3,Sitio web (formal) | Rating 4.0,Despacho Jurídico Lex Garrido - Estado de México,General practice attorney," Parque de Orizaba 2, El Parque, 53390 Naucalpan de Juárez, Méx.",55 6159 5363,+525561595363,True,https://wa.me/525561595363,False,open,,,https://web.facebook.com/Jur%C3%ADdico-Lex-Garrido-100670749534817/?locale=ms_MY,True,4.0,,despacho juridico,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico+Lex+Garrido+-+Estado+de+M%C3%A9xico/data=!4m7!3m6!1s0x85d20331b087c92f:0xc0f18ed0cd6f2a72!8m2!3d19.4572665!4d-99.2211884!16s%2Fg%2F11r9nxtq5c!19sChIJL8mHsDED0oURcipvzdCO8cA
3,Sitio web (formal) | Rating 4.3,Estevez Abogados,Lawyer," C. Ottawa 1161, Providencia, 44630 Guadalajara, Jal.",33 3817 5681,+523338175681,True,https://wa.me/523338175681,False,open,,,https://estevez.org.mx/,True,4.3,,despacho juridico,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Estevez+Abogados/data=!4m7!3m6!1s0x8428ae3768e98667:0x5c1638d0f5c96b67!8m2!3d20.6944295!4d-103.3781152!16s%2Fg%2F1tcy96h2!19sChIJZ4bpaDeuKIQRZ2vJ9dA4Flw
2,Sitio web (formal),PACH Administración de Condominios,Property management company," Roma 15-Interior 203, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX",55 6365 5348,+525563655348,True,https://wa.me/525563655348,False,open,,,https://www.pach.com.mx/,True,3.7,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/PACH+Administraci%C3%B3n+de+Condominios/data=!4m7!3m6!1s0x85d1ff2d8e5309a9:0x61a0c290e182b456!8m2!3d19.429173!4d-99.155764!16s%2Fg%2F11bzv_bsjf!19sChIJqQlTji3_0YURVrSC4ZDCoGE
2,Sitio web (formal),Condominic Administración de condominios,Property administration service," Eje Central Lázaro Cárdenas 604-702, Portales Nte, Benito Juárez, 03300 Ciudad de México, CDMX",55 8210 8852,+525582108852,True,https://wa.me/525582108852,False,open,,,http://www.condominic.com.mx/,True,3.9,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Condominic+Administraci%C3%B3n+de+condominios/data=!4m7!3m6!1s0x85d1ff4345c11521:0x2d75345ca21876c8!8m2!3d19.3667939!4d-99.1509256!16s%2Fg%2F11ssvj41yv!19sChIJIRXBRUP_0YURyHYYolw0dS0
2,Sitio web (formal),ADMINISTRACIÓN DE CONDOMINIOS CAPTOR,Construction company," C. Monte Elbruz Numero 124-Int 212-B, Palmitas, Miguel Hidalgo, 11560 Ciudad de México, CDMX",55 4748 0772,+525547480772,True,https://wa.me/525547480772,False,open,,,http://administraciondecondominio.com.mx/,True,,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/ADMINISTRACI%C3%93N+DE+CONDOMINIOS+CAPTOR/data=!4m7!3m6!1s0x85d2021d89155555:0x471b4669e28b019!8m2!3d19.4300772!4d-99.2047028!16s%2Fg%2F11jnv8g9_k!19sChIJVVUViR0C0oURGbAonma0cQQ
2,Sitio web (formal),Administración de Condominios - Divifica,Property administration service," Volcan, SACH Oficinas corporativas QUBICA, Blvd. de los Virreyes 150-Piso 4, Lomas de Chapultepec III Secc, Miguel Hidalgo, 11000 CDMX",55 4166 9096,+525541669096,True,https://wa.me/525541669096,False,open,,,http://www.divifica.com/,True,1.8,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Administraci%C3%B3n+de+Condominios+-+Divifica/data=!4m7!3m6!1s0x85d20710a707df65:0x4fbec9c34b42eb9b!8m2!3d19.4293412!4d-99.2075366!16s%2Fg%2F11j1201zkf!19sChIJZd8HpxAH0oURm-tCS8PJvk8
2,Sitio web (formal),grapsan administracion de condominios,Property administration service," Prol. 5 de Mayo 3021, Mina los Coyotes, Álvaro Obregón, 01620 Ciudad de México, CDMX",56 1145 6396,+525611456396,True,https://wa.me/525611456396,False,open,,,https://www.grapsan.com/,True,,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/grapsan+administracion+de+condominios/data=!4m7!3m6!1s0x85d201e66a243aad:0x265648c2af38c93e!8m2!3d19.3597903!4d-99.2232493!16s%2Fg%2F11z21bfgnm!19sChIJrTokauYB0oURPsk4r8JIViY
2,Rating 5.0,Administración de Condominios Bock,Property administration service," Gral. Pedro Antonio de Los Santos, San Miguel Chapultepec II Secc, Miguel Hidalgo, 11850 Ciudad de México, CDMX",55 2536 0218,+525525360218,True,https://wa.me/525525360218,False,open,,,,False,5.0,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Administraci%C3%B3n+de+Condominios+Bock/data=!4m7!3m6!1s0x85d1fff5086a6559:0x3197cbd1206a1dd7!8m2!3d19.4141917!4d-99.1816623!16s%2Fg%2F11j8ljycpw!19sChIJWWVqCPX_0YUR1x1qINHLlzE
2,Sitio web (formal),Administradora Bienestar,Property administration service," Sadi Carnot 106, San Rafael, Cuauhtémoc, 06470 Ciudad de México, CDMX",55 9990 9999,+525599909999,True,https://wa.me/525599909999,False,open,,,https://administradorabienestar.com/,True,3.9,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Administradora+Bienestar/data=!4m7!3m6!1s0x85d1f95f7d264813:0xf0ff391f8ef17f3f!8m2!3d19.4336519!4d-99.1592783!16s%2Fg%2F11w3zp7nwd!19sChIJE0gmfV_50YURP3_xjh85__A
2,Rating 4.5,LLBM ADMINISTRACIÓN DE EDIFICIOS,Janitorial service," Medellín 79, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX",55 5463 5554,+525554635554,True,https://wa.me/525554635554,False,open,,,,False,4.5,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/LLBM+ADMINISTRACI%C3%93N+DE+EDIFICIOS/data=!4m7!3m6!1s0x85d1ff38421b0001:0x396861239213e820!8m2!3d19.418087!4d-99.1663191!16s%2Fg%2F11vj6qdjl1!19sChIJAQAbQjj_0YURIOgTkiNhaDk
2,Rating 5.0,Asociación de Condominios,Local government office," Av. Homero 440, Polanco, Polanco V Secc, Miguel Hidalgo, 11560 Ciudad de México, CDMX",55 5531 8161,+525555318161,True,https://wa.me/525555318161,False,open,,,,False,5.0,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Asociaci%C3%B3n+de+Condominios/data=!4m7!3m6!1s0x85d1f8aa1613642f:0xdcce1d99e2046198!8m2!3d19.4352645!4d-99.1886506!16s%2Fg%2F1tfydxtt!19sChIJL2QTFqr40YURmGEE4pkdztw
2,Sitio web (formal),GIYA ADMINISTRACIÓN DE CONDOMINIOS,Property management company," ANTONIO CASO 150, ALCALDIA, San Rafael, Cuauhtémoc, 06470 Ciudad de México, CDMX",,,False,,False,open,,,http://giya.com.mx/,True,1.0,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/GIYA+ADMINISTRACI%C3%93N+DE+CONDOMINIOS/data=!4m7!3m6!1s0x85d1f8c940000001:0xbd937a2946441643!8m2!3d19.4392495!4d-99.1636049!16s%2Fg%2F11h4mtgl25!19sChIJAQAAQMn40YURQxZERil6k70
2,Sitio web (formal),ADMósfera Administración de Condominios,Real estate consultant," Pisa 805, Italia Providencia, 44648 Guadalajara, Jal.",33 2647 8420,+523326478420,True,https://wa.me/523326478420,False,open,,,https://www.admosfera.mx/,True,3.1,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/ADM%C3%B3sfera+Administraci%C3%B3n+de+Condominios/data=!4m7!3m6!1s0x8428afb0a90a953d:0x97488a818e3ea361!8m2!3d20.6926919!4d-103.3772159!16s%2Fg%2F11hlrkh7my!19sChIJPZUKqbCvKIQRYaM-joGKSJc
2,Sitio web (formal),Administración de Condominios Niza,Property administration service," Calle Marsella 246, Col Americana, Lafayette, 44130 Guadalajara, Jal.",33 3800 7590,+523338007590,True,https://wa.me/523338007590,False,open,,,https://www.nizabc.mx/condominios/,True,,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Administraci%C3%B3n+de+Condominios+Niza/data=!4m7!3m6!1s0x422866526aec15db:0x8b87377438ec06e7!8m2!3d20.6717705!4d-103.3707736!16s%2Fg%2F11zj2bmwgr!19sChIJ2xXsalJmKEIR5wbsOHQ3h4s
