lead_score,lead_reasons,name,category,address,phone,phone_e164,phone_valid,whatsapp,business_status,last_review,website,has_website,rating,reviews,search_query,search_location,scraped_date,maps_url
6,No website | No reviews,Contador Puebla,Accountant," C. Séptima Sur 4916, Prados Agua Azul, 72430 Heroica Puebla de Zaragoza, Pue.",222 152 5530,+522221525530,True,https://wa.me/522221525530,open,,,False,,,despacho contable,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Contador+Puebla/data=!4m7!3m6!1s0x85cfb8c6d7ff5db3:0xef61fe224f3a8a28!8m2!3d19.0236377!4d-98.2176071!16s%2Fg%2F11c2qnsjgb!19sChIJs13_18a4z4URKIo6TyL-Ye8
1,No reviews,TERRENOSTULUM.COM.MX,Real estate agency," 5 Avenida Sur, La Veleta, 77760 Tulum, Q.R.",984 139 6875,+529841396875,True,https://wa.me/529841396875,open,,http://www.terrenostulum.com.mx/,True,,,inmobiliaria,Tulum Mexico,2026-06-11,https://www.google.com/maps/place/TERRENOSTULUM.COM.MX/data=!4m7!3m6!1s0x8f4fd76100ff62a5:0x4e44341533e1cb69!8m2!3d20.1985824!4d-87.4799277!16s%2Fg%2F11tjqsfxkv!19sChIJpWL_AGHXT48RacvhMxU0RE4
1,No reviews,ITT Desarrollos,Real estate agency," Calle Paseo Zama, Aldea Zama Manzana 26 Lote 202, 77760 Tulum, Q.R.",984 164 4559,+529841644559,True,https://wa.me/529841644559,open,,http://www.ittdesarrollos.mx/,True,,,inmobiliaria,Tulum Mexico,2026-06-11,https://www.google.com/maps/place/ITT+Desarrollos/data=!4m7!3m6!1s0x8f4fd1003258c539:0xbcd0e2773a280f80!8m2!3d20.1987853!4d-87.4618053!16s%2Fg%2F11vxjrz4fw!19sChIJOcVYMgDRT48RgA8oOnfi0Lw
1,No reviews,Antal Tulum,Real estate agency," 77762 Tulum, Quintana Roo",984 136 7879,+529841367879,True,https://wa.me/529841367879,open,,https://antaltulum.com.mx/,True,,,inmobiliaria,Tulum Mexico,2026-06-11,https://www.google.com/maps/place/Antal+Tulum/data=!4m7!3m6!1s0x8f4fd7b033915a31:0xcd86a3a142ad5a7b!8m2!3d20.2093799!4d-87.4839895!16s%2Fg%2F11ls6xzl07!19sChIJMVqRM7DXT48Re1qtQqGjhs0
1,No reviews,Alberto Lama Real Estate,Real estate agency," C. Júpiter Sur Manzana 5, Tulum Centro, Centro, 77760 Tulum, Q.R.",984 252 9370,+529842529370,True,https://wa.me/529842529370,open,,https://www.albertolamarealestate.com/,True,,,inmobiliaria,Tulum Mexico,2026-06-11,https://www.google.com/maps/place/Alberto+Lama+Real+Estate/data=!4m7!3m6!1s0x8f4fd157a2cba725:0x40a77b73c33f883d!8m2!3d20.2091007!4d-87.4657351!16s%2Fg%2F11m9kc78gm!19sChIJJafLolfRT48RPYg_w3N7p0A
1,No reviews,Tulum Condos,Condominium rental agency," MZ 28 Calle Akumal y Ave Tulum Mayapax, 77760 Tulum, Q.R.",984 134 9424,+529841349424,True,https://wa.me/529841349424,open,,https://www.tulumcondos.com/,True,,,inmobiliaria,Tulum Mexico,2026-06-11,https://www.google.com/maps/place/Tulum+Condos/data=!4m7!3m6!1s0x8f4fd6a316da78f1:0x554616e4059bd457!8m2!3d20.2075104!4d-87.4765973!16s%2Fg%2F11gfh9m56m!19sChIJ8XjaFqPWT48RV9SbBeQWRlU
1,No reviews,Rastreator,Auto insurance agency," C. Varsovia 36, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX",55 7590 1796,+525575901796,True,https://wa.me/525575901796,open,,http://www.rastreator.mx/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Rastreator/data=!4m7!3m6!1s0x85d1ff49dee27907:0x6b196fe92f65e1ad!8m2!3d19.424555!4d-99.1677457!16s%2Fg%2F11gf8fpync!19sChIJB3ni3kn_0YURreFlL-lvGWs
1,No reviews,Todo Seguros,Insurance agency," Av Chapultepec 596, San Miguel Chapultepec II Secc, Miguel Hidalgo, 11350 Ciudad de México, CDMX",55 6785 7184,+525567857184,True,https://wa.me/525567857184,open,,https://todoseguros.com.mx/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Todo+Seguros/data=!4m7!3m6!1s0x2d36c926e8e1b901:0xcdcac413aeeeba0b!8m2!3d19.4199938!4d-99.1785042!16s%2Fg%2F11v48sw0z3!19sChIJAbnh6CbJNi0RC7rurhPEys0
1,No reviews,Seguros ACV,Insurance broker," Av. Chapultepec Nte. 120-piso 4, entre Justo Sierra y Av. México, Ladrón de Guevara, Ladron De Guevara, 44600 Guadalajara, Jal.",33 3587 6688,+523335876688,True,https://wa.me/523335876688,open,,https://www.segurosacv.com/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Seguros+ACV/data=!4m7!3m6!1s0x8428ae1af3e7fd19:0xb738b0a3dfdf56d4!8m2!3d20.6780872!4d-103.3684759!16s%2Fg%2F11gdl5h2zs!19sChIJGf3n8xquKIQR1Fbf36OwOLc
1,No reviews,SEGUROS ING MX,Insurance agency," AV. FEDERALISMO N° 42 INT (105) ESQUINA, Av. Miguel Hidalgo y Costilla, Centro, 44100 Guadalajara, Jal.",33 2369 8729,+523323698729,True,https://wa.me/523323698729,open,,http://seguros-ing.com.mx/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/SEGUROS+ING+MX/data=!4m7!3m6!1s0x8428b1e34a83ffff:0x733555148f85d508!8m2!3d20.6769994!4d-103.3543744!16s%2Fg%2F11sybpvgb7!19sChIJ__-DSuOxKIQRCNWFjxRVNXM
1,No reviews,Chubb,Insurance agency," Av. P.º de la Reforma 250, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX",55 5322 8000,+525553228000,True,https://wa.me/525553228000,open,,https://www.chubb.com/mx-es/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Chubb/data=!4m7!3m6!1s0x85d2018e9cf37fa9:0x943d81944bf925d7!8m2!3d19.4283449!4d-99.1632725!16s%2Fg%2F1tdhfbp9!19sChIJqX_znI4B0oUR1yX5S5SBPZQ
1,No reviews,Alpes Asesores Agente de Seguros y de Fianzas,Insurance agency," C. José Clemente Orozco 411, Santa Teresita, 44600 Guadalajara, Jal.",33 3615 5299,+523336155299,True,https://wa.me/523336155299,open,,http://www.alpesasesores.com/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Alpes+Asesores+Agente+de+Seguros+y+de+Fianzas/data=!4m7!3m6!1s0x8428ae1915188f2b:0x6a6bc42cfc9c5d81!8m2!3d20.6834498!4d-103.3662022!16s%2Fg%2F11b8b387q8!19sChIJK48YFRmuKIQRgV2c_CzEa2o
1,No reviews,GGU Seguros,Auto insurance agency," Av. Chapultepec Sur 493-Interio 4, Col Americana, Americana, 44160 Guadalajara, Jal.",33 1973 0999,+523319730999,True,https://wa.me/523319730999,open,,http://gguseguros.com/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/GGU+Seguros/data=!4m7!3m6!1s0x8428af588a0114d9:0x8bda6c2e922eeb97!8m2!3d20.6686163!4d-103.3682248!16s%2Fg%2F11t0ngjstk!19sChIJ2RQBilivKIQRl-suki5s2os
1,No reviews,Mutualidad de Occidente,Auto insurance agency," C. Ramón López Velarde 983, Prados del Nilo, 44840 Guadalajara, Jal.",33 4040 3805,+523340403805,True,https://wa.me/523340403805,open,,http://www.mutualidaddeoccidente.com/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Mutualidad+de+Occidente/data=!4m7!3m6!1s0x8428b23256e2a95b:0xafbe2c8c4b7fcbab!8m2!3d20.6479241!4d-103.3107211!16s%2Fg%2F1ptyj7mvg!19sChIJW6niVjKyKIQRq8t_S4wsvq8
1,No reviews,Afirme Seguros Guadalajara,Insurance agency," Calz. Lázaro Cárdenas 3696, Jardín de San Ignacio, 45040 Zapopan, Jal.",33 3880 7400,+523338807400,True,https://wa.me/523338807400,open,,https://www.afirmeseguros.com/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Afirme+Seguros+Guadalajara/data=!4m7!3m6!1s0x8428ae7daa10f49f:0x82e66a65c61d626c!8m2!3d20.6701494!4d-103.4026128!16s%2Fg%2F11b6t56zm8!19sChIJn_QQqn2uKIQRbGIdxmVq5oI
1,No reviews,Seguros Monterrey New York Life,Insurance agency," Av. de las Américas 1500, Country Club, 44610 Guadalajara, Jal.",442 344 6852,+524423446852,True,https://wa.me/524423446852,open,,https://m.facebook.com/Gerardo-Diaz-Antimo-Seguros-Monterrey-New-York-Life-1684762498412526/?ref=bookmarks#!/Gerardo-Diaz-Antimo-Seguros-Monterrey-New-York-Life-1684762498412526/?ref=bookmarks,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Seguros+Monterrey+New+York+Life/data=!4m7!3m6!1s0x8428ae730944858d:0x63c26d1ddfaf4cbf!8m2!3d20.697983!4d-103.3735293!16s%2Fg%2F11bw2hb3yh!19sChIJjYVECXOuKIQRv0yv3x1twmM
1,No reviews,Ancona Seguros,Insurance agency," Guadalupe Zuno 2040, Col Americana, Colonia Obrera Centro, 44150 Guadalajara, Jal.",33 3827 1752,+523338271752,True,https://wa.me/523338271752,open,,http://www.anconaseguros.com/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Ancona+Seguros/data=!4m7!3m6!1s0x8428ae04e75eedc1:0x47ec77e63ce647b9!8m2!3d20.6706909!4d-103.3731923!16s%2Fg%2F11j4lgccf9!19sChIJwe1e5wSuKIQRuUfmPOZ37Ec
1,No reviews,CAS Asesor de Seguros,Insurance agency," C. José Guadalupe Zuno Hernández 2040, Col Americana, Obrera, 44150 Guadalajara, Jal.",33 3630 9330,+523336309330,True,https://wa.me/523336309330,open,,https://www.cas.com.mx/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/CAS+Asesor+de+Seguros/data=!4m7!3m6!1s0x8428ae0f459f90e3:0xdbe6c02f2b681c04!8m2!3d20.6707762!4d-103.3694237!16s%2Fg%2F1tcv1rxr!19sChIJ45CfRQ-uKIQRBBxoKy_A5ts
1,No reviews,Seguros Atlas,Insurance agency," Av. Ignacio L Vallarta 1104-1er. piso, Col Americana, Americana, 44160 Guadalajara, Jal.",33 3827 1898,+523338271898,True,https://wa.me/523338271898,open,,http://www.segurosatlas.com.mx/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Seguros+Atlas/data=!4m7!3m6!1s0x8428ae02e0764b13:0x408478ecfe85c6f0!8m2!3d20.6748802!4d-103.3617726!16s%2Fg%2F1th49qgv!19sChIJE0t24AKuKIQR8MaF_ux4hEA
1,No reviews,Air Seguros,Insurance broker," C. Miguel Lerdo de Tejada 2555, Arcos Vallarta, 44130 Guadalajara, Jal.",33 3343 0771,+523333430771,True,https://wa.me/523333430771,open,,http://airseguros.com.mx/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Air+Seguros/data=!4m7!3m6!1s0x8428ae0cc9f31ba9:0x83fa0c8079cbeeaf!8m2!3d20.6703138!4d-103.3815214!16s%2Fg%2F11gh00pr0l!19sChIJqRvzyQyuKIQRr-7LeYAM-oM
1,No reviews,Quálitas Compañía De Seguros S.A. de C.V.,Insurance agency," Av. Adolfo López Mateos Sur 1385, Chapalita, 44510 Guadalajara, Jal.",33 1057 2000,+523310572000,True,https://wa.me/523310572000,open,,https://www.qualitas.com.mx/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Qu%C3%A1litas+Compa%C3%B1%C3%ADa+De+Seguros+S.A.+de+C.V./data=!4m7!3m6!1s0x8428ae783cc64003:0x2b6ae972b00a6c3a!8m2!3d20.663441!4d-103.394236!16s%2Fg%2F1tj854sq!19sChIJA0DGPHiuKIQROmwKsHLpais
1,No reviews,MAPS SEGUROS,Insurance agency," Arriba Banamex, Interior 5 Av alcalde 1954 Esquina Felix F. Palavicini, Gta. Tránsito, Jardines Alcalde, 44298 Guadalajara, Jal.",33 2747 4108,+523327474108,True,https://wa.me/523327474108,open,,http://maps.seguros.com.mx/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/MAPS+SEGUROS/data=!4m7!3m6!1s0x8428b1c028834e97:0x47afd16dcc64d5a0!8m2!3d20.7032569!4d-103.3470742!16s%2Fg%2F11j7hq4w0x!19sChIJl06DKMCxKIQRoNVkzG3Rr0c
1,No reviews,Mexico Allianz Insurance Company,Insurance company," Perif. Blvd. Manuel Ávila Camacho 164, Lomas de Barrilaco, Miguel Hidalgo, 11010 Ciudad de México, CDMX",55 5201 3000,+525552013000,True,https://wa.me/525552013000,open,,http://www.allianz.com.mx/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Mexico+Allianz+Insurance+Company/data=!4m7!3m6!1s0x85d2021f4216ed3b:0x908cbf124f6ad1f2!8m2!3d19.4339418!4d-99.211143!16s%2Fg%2F1tdxl6n3!19sChIJO-0WQh8C0oUR8tFqTxK_jJA
1,No reviews,CI Asesores Despacho de Seguros,Insurance broker," C. Calderón de la Barca 188, Arcos Vallarta, 44130 Guadalajara, Jal.",33 1143 7246,+523311437246,True,https://wa.me/523311437246,open,,http://www.consultorintegral.com/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/CI+Asesores+Despacho+de+Seguros/data=!4m7!3m6!1s0x8428ae3e22c636ef:0x4a1b03d663197f4c!8m2!3d20.6711412!4d-103.3788846!16s%2Fg%2F11b6nzdzyq!19sChIJ7zbGIj6uKIQRTH8ZY9YDG0o
1,No reviews,Dorantes Insurance Consultants,Auto insurance agency," C. Mexicaltzingo 2161, Col Americana, Obrera, 44150 Guadalajara, Jal.",55 8649 4710,+525586494710,True,https://wa.me/525586494710,open,,https://www.consultoresenseguros.com.mx/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Dorantes+Insurance+Consultants/data=!4m7!3m6!1s0x8428ae08c25f791d:0x31734d912589c456!8m2!3d20.6681844!4d-103.3716546!16s%2Fg%2F1tfb6wqt!19sChIJHXlfwgiuKIQRVsSJJZFNczE
1,No reviews,Assist Card,Insurance agency," Av. Ignacio L Vallarta 2440, Arcos Vallarta, 44130 Guadalajara, Jal.",33 2992 5150,+523329925150,True,https://wa.me/523329925150,open,,https://www.assistcard.com/mx?utm_source=google_guadalajara_mx&utm_medium=gmb&utm_campaign=ficha_boton_sitioweb,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Assist+Card/data=!4m7!3m6!1s0x8428afa4c1bb3429:0xb55553f44c21ed3c!8m2!3d20.674867!4d-103.380661!16s%2Fg%2F11f65bwp41!19sChIJKTS7waSvKIQRPO0hTPRTVbU
1,No reviews,Liverpool,Department store," Gran Terraza Oblatos, Guadalajara, Av. Cvln. División del Nte. 2700, Circunvalación Oblatos, 44700 Guadalajara, Jal.",33 3883 7100,+523338837100,True,https://wa.me/523338837100,open,,https://liverpool.com.mx/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Liverpool/data=!4m7!3m6!1s0x8428b16c1b4169bf:0x23d742cadf064b01!8m2!3d20.688392!4d-103.296786!16s%2Fg%2F1pzyl1rzf!19sChIJv2lBG2yxKIQRAUsG38pC1yM
1,No reviews,ANA Seguros,Insurance agency," C. Emilio Castelar 130, Arcos Vallarta, 44130 Jalisco, Jal.",33 3616 9776,+523336169776,True,https://wa.me/523336169776,open,,https://anaseguros.com.mx/anaweb/index.html,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/ANA+Seguros/data=!4m7!3m6!1s0x8428ae728a8a52d3:0x905c2b11639a53d3!8m2!3d20.6728668!4d-103.384217!16s%2Fg%2F11f31q_mxb!19sChIJ01KKinKuKIQR01OaYxErXJA
1,No reviews,Insurance Guadalajara,Insurance broker," C. La Rioja 2914-Oficina 42, Colomos Providencia, 44660 Guadalajara, Jal.",33 3972 9907,+523339729907,True,https://wa.me/523339729907,open,,https://iginsurance.com.mx/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Insurance+Guadalajara/data=!4m7!3m6!1s0x8428afb3ebc3ba29:0x9c6dc67f2074f8da!8m2!3d20.703489!4d-103.3842943!16s%2Fg%2F11wpzbx5x9!19sChIJKbrD67OvKIQR2vh0IH_GbZw
1,No reviews,RIGOBERTO PEREZ /Agente De Seguros,Insurance broker," C. Nelson 421, Terranova, 44689 Guadalajara, Jal.",33 3641 7779,+523336417779,True,https://wa.me/523336417779,open,,http://www.rigoteasegura.com/,True,,,agencia de seguros,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/RIGOBERTO+PEREZ+%2FAgente+De+Seguros/data=!4m7!3m6!1s0x8428ae69088630bb:0xe8cde4f035e6b29b!8m2!3d20.6825768!4d-103.3897956!16s%2Fg%2F1tz768zb!19sChIJuzCGCGmuKIQRm7LmNfDkzeg
1,No reviews,Liverpool,Department store," Querétaro Avenida 5 de Febrero #99 Colonia Los Virreyes 99, Galerías, 76175 Santiago de Querétaro, Qro.",442 196 1800,+524421961800,True,https://wa.me/524421961800,open,,https://www.liverpool.com.mx/,True,,,agencia de seguros,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Liverpool/data=!4m7!3m6!1s0x85d3452fe9d13dfb:0x840aa0133362d6df!8m2!3d20.578087!4d-100.404657!16s%2Fg%2F1vvdvkkj!19sChIJ-z3R6S9F04UR39ZiMxOgCoQ
1,No reviews,Banco BBVA,Bank," Ejército Republicano 129, Carretas, 76050 Santiago de Querétaro, Qro.",55 5226 2663,+525552262663,True,https://wa.me/525552262663,open,,https://www.bbva.mx/,True,,,agencia de seguros,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Banco+BBVA/data=!4m7!3m6!1s0x85d344cac8b4d769:0xed4aa889b995493b!8m2!3d20.589607!4d-100.373813!16s%2Fg%2F1vl5h3x1!19sChIJade0yMpE04URO0mVuYmoSu0
1,No reviews,SEGUROS QUERÉTARO,Insurance agency," Plaza del Norte, Av. 5 de Febrero #2125-local 17, 76120 Santiago de Querétaro, Qro.",442 148 3080,+524421483080,True,https://wa.me/524421483080,open,,http://www.segurosqueretaro.com.mx/,True,,,agencia de seguros,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/SEGUROS+QUER%C3%89TARO/data=!4m7!3m6!1s0x85d34575146d026f:0x2c8f7de1ba483545!8m2!3d20.6447312!4d-100.4314093!16s%2Fg%2F11hdjsdmjz!19sChIJbwJtFHVF04URRTVIuuF9jyw
1,No reviews,GNP Querétaro,Insurance agency," Cumbres de Monterrey 3, Fraccionamiento Cumbres del Cimatario, 76973 Santiago de Querétaro, Qro.",442 704 4007,+524427044007,True,https://wa.me/524427044007,open,,https://www.gnp-queretaro.com/,True,,,agencia de seguros,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/GNP+Quer%C3%A9taro/data=!4m7!3m6!1s0x85d345681581e07b:0x3690f92d6c69bf27!8m2!3d20.5501988!4d-100.3536901!16s%2Fg%2F11fmbxbswd!19sChIJe-CBFWhF04URJ79pbC35kDY
1,No reviews,PARA TI SEGURO,Auto insurance agency," Blvd. Dolores del Río 704, La Joya, 76180, Blvd. Dolores del Río 704, La Joya, 76020 Santiago de Querétaro, Qro.",442 145 2036,+524421452036,True,https://wa.me/524421452036,open,,https://www.facebook.com/share/1Apbvu2nu6/,True,,,agencia de seguros,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/PARA+TI+SEGURO/data=!4m7!3m6!1s0x85d34f8c766eaadb:0x3eb8f81872631770!8m2!3d20.5707112!4d-100.4195974!16s%2Fg%2F11frk13113!19sChIJ26pudoxP04URcBdjchj4uD4
1,No reviews,Qualitas Queretaro,Insurance agency," Blvd. Centro Sur 77, Colinas del Cimatario, 76090 Santiago de Querétaro, Qro.",442 500 0100,+524425000100,True,https://wa.me/524425000100,open,,https://www.qualitas.com.mx/,True,,,agencia de seguros,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Qualitas+Queretaro/data=!4m7!3m6!1s0x85d34494ec2afbbb:0xb1b37ba23623c6d1!8m2!3d20.562883!4d-100.370362!16s%2Fg%2F1v_s66yv!19sChIJu_sq7JRE04UR0cYjNqJ7s7E
1,No reviews,Seguro de Autos,Auto insurance agency," Av. Paseo Constituyentes 107, Jardines de la Hacienda, 76180 Santiago de Querétaro, Qro.",442 441 3009,+524424413009,True,https://wa.me/524424413009,open,,http://segurosdetaxis.com.mx/,True,,,agencia de seguros,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Seguro+de+Autos/data=!4m7!3m6!1s0x85d3453c5d061fb1:0x8da384a6d8d3509b!8m2!3d20.5687984!4d-100.4093665!16s%2Fg%2F11h8rx8fp0!19sChIJsR8GXTxF04URm1DT2KaEo40
1,No reviews,HDI SEGUROS Querétaro,Insurance agency," Av Paseo Monte Miranda 12. col. San Isidro Miranda, 76246 Santiago de Querétaro, Qro.",442 215 7420,+524422157420,True,https://wa.me/524422157420,open,,https://www.hdi.com.mx/,True,,,agencia de seguros,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/HDI+SEGUROS+Quer%C3%A9taro/data=!4m7!3m6!1s0x85d34542233fe5e1:0x452d3688b8a0754a!8m2!3d20.587307!4d-100.352921!16s%2Fg%2F11sbw_f9vc!19sChIJ4eU_I0JF04URSnWguIg2LUU
1,No reviews,Seguros Capital Seguro Qualitas Axa GNP Chubb HDI en Querétaro,Insurance company," Av. Universidad OTE. 180, San Javier, 76020 Santiago de Querétaro, Qro.",442 405 2905,+524424052905,True,https://wa.me/524424052905,open,,https://www.capitalseguro.mx/,True,,,agencia de seguros,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Seguros+Capital+Seguro+Qualitas+Axa+GNP+Chubb+HDI+en+Quer%C3%A9taro/data=!4m7!3m6!1s0x85d35b09ca2dc97f:0xc01918057d79fa58!8m2!3d20.6007478!4d-100.3822512!16s%2Fg%2F11j7kqk1vz!19sChIJf8ktyglb04URWPp5fQUYGcA
1,No reviews,Grupo Corporativo Patrimonial - Agencia de Seguros en Querétaro y Bajío,Insurance agency," Av Colinas del Cimatario 243, Colinas del Cimatario, 76090 Santiago de Querétaro, Qro.",442 127 2272,+524421272272,True,https://wa.me/524421272272,open,,https://gcp-seguros.com.mx/,True,,,agencia de seguros,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Grupo+Corporativo+Patrimonial+-+Agencia+de+Seguros+en+Quer%C3%A9taro+y+Baj%C3%ADo/data=!4m7!3m6!1s0x85d34490f42900d5:0x6615033cfb21ff2!8m2!3d20.5611419!4d-100.3682084!16s%2Fg%2F11hbn4rffl!19sChIJ1QAp9JBE04UR8h-yzzNQYQY
1,No reviews,Galena Seguros,Insurance agency," Calle Torre B, Lago Alberto No. 442-Piso 10, Anáhuac I Secc, Miguel Hidalgo, 11320 CDMX",55 1580 8341,+525515808341,True,https://wa.me/525515808341,open,,http://galenaseguros.mx/,True,,,agencia de seguros,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Galena+Seguros/data=!4m7!3m6!1s0x85d1f8b1c3400001:0x2b9f6aaca6d11aea!8m2!3d19.4387959!4d-99.1780518!16s%2Fg%2F11qsmvvn9j!19sChIJAQBAw7H40YUR6hrRpqxqnys
1,No reviews,"MLPatrimonial-Allianz, Centro de servicio al cliente y desarrollo de agentes",Insurance agency," Plaza Nazas, Av Fray Luis de León 7092, Colinas del Cimatario, 76090 Santiago de Querétaro, Qro. Local 27B, Local 27B, 76090 Santiago de Querétaro, Qro.",,,False,,open,,https://www.mlpatrimonial.com/,True,,,agencia de seguros,Queretaro Mexico,2026-06-11,"https://www.google.com/maps/place/MLPatrimonial-Allianz,+Centro+de+servicio+al+cliente+y+desarrollo+de+agentes/data=!4m7!3m6!1s0x85d345d905fe2355:0xe6fd4a9c78928eff!8m2!3d20.5605568!4d-100.3634743!16s%2Fg%2F11zk3ffrm9!19sChIJVSP-BdlF04UR_46SeJxK_eY"
1,No reviews,ANA SEGUROS,Insurance agency," Blvd. Centro Sur 116, Colinas del Cimatario, 76090 Santiago de Querétaro, Qro.",442 213 3818,+524422133818,True,https://wa.me/524422133818,open,,https://anaseguros.com.mx/anaweb/index.html,True,,,agencia de seguros,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/ANA+SEGUROS/data=!4m7!3m6!1s0x85d345005f3f89ff:0x4d9ca450334b36d6!8m2!3d20.5630398!4d-100.368217!16s%2Fg%2F11msf7g6p1!19sChIJ_4k_XwBF04UR1jZLM1CknE0
1,No reviews,AXA SEGUROS,Insurance agency," Plaza del Norte, Av. 5 de Febrero #2125-local 17, Jurica, 76120 Santiago de Querétaro, Qro.",442 204 3616,+524422043616,True,https://wa.me/524422043616,open,,http://www.segurosqueretaro.com.mx/,True,,,agencia de seguros,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/AXA+SEGUROS/data=!4m7!3m6!1s0x85d34526c12330f7:0x13c52358bd6a1fda!8m2!3d20.6451663!4d-100.431605!16s%2Fg%2F11g1lmk_83!19sChIJ9zAjwSZF04UR2h9qvVgjxRM
1,No reviews,Chubb,Insurance agency," Torre Orvit, Av. Paseo Monte Miranda Ote. 17-Piso 10, El Marques, 76240 Santiago de Querétaro, Qro.",442 245 0606,+524422450606,True,https://wa.me/524422450606,open,,https://www.chubb.com/mx-es/,True,,,agencia de seguros,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Chubb/data=!4m7!3m6!1s0x85d35b22a980ffff:0xdf2d22be60e7e701!8m2!3d20.58625!4d-100.3529449!16s%2Fg%2F11flrp8xxt!19sChIJ__-AqSJb04URAefnYL4iLd8
1,No reviews,Quálitas Querétaro Arcos,Insurance agency," Av. Paseo Constituyentes 1674 Col, El Pueblito, 76900 El Pueblito, Qro.",442 213 7920,+524422137920,True,https://wa.me/524422137920,open,,https://www.qualitas.com.mx/,True,,,agencia de seguros,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Qu%C3%A1litas+Quer%C3%A9taro+Arcos/data=!4m7!3m6!1s0x85d3459e355fa655:0x368534602d5c95!8m2!3d20.534843!4d-100.437297!16s%2Fg%2F11mn373zjx!19sChIJVaZfNZ5F04URlVwtYDSFNgA
1,No reviews,Metlife Queretaro,Life insurance agency," C. Melchor Ocampo 60c, Centro, 76000 Santiago de Querétaro, Qro.",442 672 0679,+524426720679,True,https://wa.me/524426720679,open,,http://www.gyaseguros.mx/,True,,,agencia de seguros,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Metlife+Queretaro/data=!4m7!3m6!1s0x85d345ebd6f35bc3:0xa96eaedd3c76fdff!8m2!3d20.5862642!4d-100.3948401!16s%2Fg%2F11t_pt94gy!19sChIJw1vz1utF04UR__12PN2ubqk
1,No reviews,Afirme Seguros Querétaro,Insurance agency," Paseo Constituyentes #1434 Plaza Siqueiros, Local 04, Pueblo Nuevo, 76900 Villa Corregidora, Qro.",442 368 4550,+524423684550,True,https://wa.me/524423684550,open,,https://www.afirmeseguros.com/,True,,,agencia de seguros,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Afirme+Seguros+Quer%C3%A9taro/data=!4m7!3m6!1s0x85d345f013dbeba3:0xd58ff20fe8d37be5!8m2!3d20.5451093!4d-100.4290062!16s%2Fg%2F11jrd98z7c!19sChIJo-vbE_BF04UR5XvT6A_yj9U
